,name,text_clean,Category_New,x,y
785,Normative resolution 01/2015 by ANTAQ  - cargo,the charter of a vessel doe not requir an authoris in the follow case iii foreign vessel with bare hull in maritim support navig cabotag and long haul limit to twice the deadweight tonnag of vessel of a similar type which it order from a brazilian shipyard instal in the countri while the construct last whose charter will be by the maximum accumul period of thirty-six month ad a half of the deadweight tonnag of brazilian vessel properti except for the right to charter at least one vessel of equival size in maritim support navig and cabotag or b the deadweight tonnag of brazilian type vessel similar properti of your in long-haul navig,A,11.032952,2.8164825
786,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on an authoris by antaq the brazilian ship compani can onli obtain it in the follow case i in maritim support navig in bareboat modal without flag suspens or by time when a verifi through circularis inexist or unavail of a brazilian-flag vessel of the appropri type and size within the timefram consult allow partial block b replac the vessel under construct in the countri in brazilian shipyard with an effect contract while the construct last until the limit of the gross tonnag contract in the modal by time whose authoris will be for a minimum period of six month and a maximum accumul period of thirti six month or in the bareboat modal with no minimum term limit,A,11.135446,2.8939688
787,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on an authoris by antaq the brazilian ship compani can onli obtain it in the follow case i in maritim support navig in bareboat modal without flag suspens or by time when a verifi through circularis inexist or unavail of a brazilian-flag vessel of the appropri type and size within the timefram consult allow partial block b replac the vessel under construct in the countri in brazilian shipyard with an effect contract while the construct last until the limit of the gross tonnag contract in the modal by time whose authoris will be for a minimum period of six month and a maximum accumul period of thirti six month or in the bareboat modal with no minimum term limit,A,11.113543,2.8739889
788,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on authoris by antaq the brazilian ship compani can onli obtain it in the follow case ii in port support navig in the bareboat or by time modal when verifi by mean of circularis the inexist or unavail of a brazilian-flag vessel of the appropri type and size within the period consult allow partial block whose authoris will be limit to twice the deadweight tonnag of brazilian vessel own by the charter compani and b to replac the vessel under construct in the countri in a brazilian shipyard with a contract in forc while the construct last until the limit of the gross tonnag contract in the modal by time whose authoris will be for a minimum period of month and a maximum accumul period of month or in the bareboat modal with no minimum term limit,A,11.101003,2.8615553
789,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on authoris by antaq the brazilian ship compani can onli obtain it in the follow case ii in port support navig in the bareboat or by time modal when verifi by mean of circularis the inexist or unavail of a brazilian-flag vessel of the appropri type and size within the period consult allow partial block whose authoris will be limit to twice the deadweight tonnag of brazilian vessel own by the charter compani and b to replac the vessel under construct in the countri in a brazilian shipyard with a contract in forc while the construct last until the limit of the gross tonnag contract in the modal by time whose authoris will be for a minimum period of month and a maximum accumul period of month or in the bareboat modal with no minimum term limit,A,11.107193,2.8643923
790,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on authoris by antaq the brazilian ship compani can onli obtain it in the follow case iii in cabotag navig in bare hull modal without flag suspens by space by time or by trip in the follow case a in case of absenc or unavail of a brazilian flag vessel of the appropri type and size b to replac the vessel under construct in a brazilian shipyard with a contract in forc while the construct last and c in case of insuffici of the nation fleet to meet transport need without the need to have a vessel of a similar type in it fleet,A,11.08142,2.8305535
791,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on authoris by antaq the brazilian ship compani can onli obtain it in the follow case iii in cabotag navig in bare hull modal without flag suspens by space by time or by trip in the follow case a in case of absenc or unavail of a brazilian flag vessel of the appropri type and size b to replac the vessel under construct in a brazilian shipyard with a contract in forc while the construct last and c in case of insuffici of the nation fleet to meet transport need without the need to have a vessel of a similar type in it fleet,A,11.068566,2.8173463
792,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on authoris by antaq the brazilian ship compani can onli obtain it in the follow case iv in the transport of prescrib load in long-haul navig in the bareboat modal without flag suspens by space by time or by trip when a verifi through circularis non-exist or unavail of brazilian flag vessel of the appropri type and size within the deadlin consult admit partial block and b in replac of the vessel under construct in the countri in a shipyard brazilian with a contract in effect while construct last up to the limit of the deadweight tonnag contract in the time mode whose authoris will be for a minimum period of month and accumul period maximum of month and the vessel to be charter must be similar to the vessel under construct or in the modal bareboat without limit of minimum term or size vessel similar,A,11.093808,2.849986
793,Normative resolution 01/2015 by ANTAQ  - cargo,in the charter of a foreign vessel that depend on authoris by antaq the brazilian ship compani can onli obtain it in the follow case iv in the transport of prescrib load in long-haul navig in the bareboat modal without flag suspens by space by time or by trip when a verifi through circularis non-exist or unavail of brazilian flag vessel of the appropri type and size within the deadlin consult admit partial block and b in replac of the vessel under construct in the countri in a shipyard brazilian with a contract in effect while construct last up to the limit of the deadweight tonnag contract in the time mode whose authoris will be for a minimum period of month and accumul period maximum of month and the vessel to be charter must be similar to the vessel under construct or in the modal bareboat without limit of minimum term or size vessel similar,A,11.100521,2.8572893
794,Normative resolution 01/2015 by ANTAQ  - cargo,the period of authoris for charter a foreign vessel in case where there is a record or inform of futur avail of a nation vessel will be limit to the period of unavail of a brazilian-flag vessel,A,10.327348,2.6405768
795,Normative resolution 01/2015 by ANTAQ  - cargo,the period of authoris for charter a foreign vessel in case where there is a record or inform of futur avail of a nation vessel will be limit to the period of unavail of a brazilian-flag vessel,A,10.325658,2.645147
796,Normative resolution 01/2015 by ANTAQ  - cargo,the brazilian ship compani interest in charter a vessel that are in line with the object of the consult or circularis consult procedur formul by brazilian ship compani to other brazilian ship compani about the avail of brazilian flag vessel to obtain an authoris by antaq to charter a foreign vessel may block the charter request by complet and send the block form within the charter manag system in maritim navig and support sama within day for maritim support navig busi hour for port support navig and busi hour for cabotag and long-haul navig from the dispatch of the circularis,A,10.63074,2.4812593
797,Normative resolution 01/2015 by ANTAQ  - cargo,the block of the charter request will be accept by antaq when there is a brazilian vessel that meet the requir applic to the provis of the activ describ in the consult formul by the brazilian ship compani is recognis,A,6.6877813,8.858635
798,Normative resolution 01/2015 by ANTAQ  - cargo,if a brazilian flag vessel is not avail the interest brazilian ship compani may request an authoris for charter a foreign vessel onli if the there is no avail of a brazilian flag vessel the charter of a foreign vessel can be authoris,A,10.310478,2.6620986
799,Normative resolution 01/2015 by ANTAQ  - cargo,if a brazilian flag vessel is not avail the interest brazilian ship compani may request an authoris for charter a foreign vessel onli if the there is no avail of a brazilian flag vessel the charter of a foreign vessel can be authoris,A,10.314068,2.6507711
800,Normative resolution 01/2015 by ANTAQ  - cargo,the the transport of cargo prescrib to the brazilian flag on a foreign vessel oper by a foreign ship compani for long-haul navig depend on the verif by antaq of the inexist or unavail of a vessel oper by a brazilian ship compani of type and size suitabl for the intend transport the verif by antaq that the offer for the intend transport present by brazilian long-haul ship compani do not meet the period establish in the consult and the condit offer are not compat with the intern market,A,10.620616,1.7666469
801,Normative resolution 01/2015 by ANTAQ  - cargo,the the transport of cargo prescrib to the brazilian flag on a foreign vessel oper by a foreign ship compani for long-haul navig depend on the verif by antaq of the inexist or unavail of a vessel oper by a brazilian ship compani of type and size suitabl for the intend transport the verif by antaq that the offer for the intend transport present by brazilian long-haul ship compani do not meet the period establish in the consult and the condit offer are not compat with the intern market,A,10.638755,1.7634637
802,Decree 6759/2009 - customs activities,in line with the principl of reciproc transport by a brazilian flag vessel is mandatori in the follow case i transport of good import by ani agenc of the feder state and municip public administr and ii transport of ani other good benefit with tax exempt or reduct,A,6.915061,7.8671355
803,Decree 6759/2009 - customs activities,nation or nationalis good intend for the domest market in cabotag transport can not be deposit in custom warehous,A,9.114692,10.271978
804,Normative Instruction 800/2007 by RFB - customs activities,the foreign ship compani is repres in brazil by a ship agenc also call a maritim agenc the ship agenc is understood to be the nation legal entiti that repres the ship compani in one or more brazilian port such a represent is mandatori for the foreign carrier,A,6.0360284,6.9050684
805,Normative Instruction 800/2007 by RFB - customs activities,the foreign ship compani is repres in brazil by a ship agenc also call a maritim agenc the ship agenc is understood to be the nation legal entiti that repres the ship compani in one or more brazilian port such a represent is mandatori for the foreign carrier,A,6.0012183,6.928317
806,Resolution 2190/2011 by ANTAQ -environment,onli brazilian ship compani authoris by antaq to oper in port support navig may be regist to provid servic for the remov of wast with the use of vessel with or without propuls duli approv and inspect by the maritim author,A,6.723145,8.833117
807,Resolution 2190/2011 by ANTAQ -environment,onli brazilian ship compani authoris by antaq to oper in port support navig may be regist to provid servic for the remov of wast with the use of vessel with or without propuls duli approv and inspect by the maritim author,A,6.676667,8.860447
808,Decree-Law 1023/1969 - tax for the use of the lighthouse,foreign ship that demand the use of brazilian port come from foreign or nation port with cargo or ballast carri passeng or not are oblig to pay the tariff for the use of lighthous,A,10.679488,1.6620682
809,Decree-Law 1023/1969 - tax for the use of the lighthouse,foreign ship that demand the use of brazilian port come from foreign or nation port with cargo or ballast carri passeng or not are oblig to pay the tariff for the use of lighthous,A,10.703011,1.6258386
810,Decree 70198/1972 - tax for the use of the lighthouse,foreign ship that demand the use of brazilian port come from foreign or nation port with cargo or ballast carri passeng or not are oblig to pay the tariff for the use of lighthous,A,10.683484,1.6522584
811,Decree 70198/1972 - tax for the use of the lighthouse,foreign ship that demand the use of brazilian port come from foreign or nation port with cargo or ballast carri passeng or not are oblig to pay the tariff for the use of lighthous,A,10.680114,1.6568117
812,Ordinance 137/2016 by Navy - tax for the use of the lighthouse,foreign ship that demand the use of brazilian port come from foreign or nation port with cargo or ballast carri passeng or not are oblig to pay the tariff for the use of lighthous,A,10.708656,1.6265398
813,Ordinance 137/2016 by Navy - tax for the use of the lighthouse,foreign ship that demand the use of brazilian port come from foreign or nation port with cargo or ballast carri passeng or not are oblig to pay the tariff for the use of lighthous,A,10.659296,1.6770934
814,Ordinance 137/2016 by Navy (NORMAN 31) - tax for the use of the lighthouse,ship own or lea by nation compani which are regist in other countri must pay the tax for the use of the lighthous convers ship regist in brazil own or lea by foreign compani are exempt from thi charg foreign ship charter by nation shipown with brazilian crew in the possibl of remain with the registr flag of the countri of origin will pay the tax,A,10.712777,1.6210169
815,Ordinance 137/2016 by Navy (NORMAN 31) - tax for the use of the lighthouse,ship own or lea by nation compani which are regist in other countri must pay the tax for the use of the lighthous convers ship regist in brazil own or lea by foreign compani are exempt from thi charg foreign ship charter by nation shipown with brazilian crew in the possibl of remain with the registr flag of the countri of origin will pay the tax,A,10.696644,1.6366493
816,Resolution 72/2022 (Former Normative Resolution 34/2019 by ANTAQ- container movement and storage services),servic not cover by the box rate and storag servic when demand or request by custom or user of the termin under the respons of port facil or port oper will compli with the condit of provis and freeli negoti remuner and the maximum valu ​​must be previous disclos in price tabl observ the commerci condit stipul in the lea and antaq rule the practic of abus price or harm to competit is forbidden,C,8.551164,10.10523
817,Resolution 72/2022 (Former Normative Resolution 34/2019 by ANTAQ- container movement and storage services),antaq in case of conflict may arbitr the price of servic that are not includ in the tabl nor provid for in rule and contract,B,5.606442,10.736054
818,Resolution 72/2022 (Former Normative Resolution 34/2019 by ANTAQ- container movement and storage services),in the event that the likelihood that there is illeg abus in the collect of the sse remain demonstr antaq may establish the maximum price to be charg for thi purpos upon prior establish and public of the criterion to be use for it definit,B,7.9155416,10.405698
819,Law 7565/1986 - Brazilian Aeronautical Code,the use of airport area by air servic provid for their dispatch offic workshop and warehous facil or for the shelter repair and suppli of aircraft is exempt from the public bid system the use term for the construct of perman improv must have a term that allow the amort of the capit employ in the hypothesi of the previou paragraph if the airport manag need the area befor the expir of the term the user will be entitl to compens correspond to the non-depreci capit under ani hypothesi the improv will be incorpor to the properti and at the end of the term will be return togeth with the area without ani indemn except a provid in the previou paragraph,A,5.5655756,8.064851
820,Law 7565/1986 - Brazilian Aeronautical Code,the use of airport area by air servic provid for their dispatch offic workshop and warehous facil or for the shelter repair and suppli of aircraft is exempt from the public bid system the use term for the construct of perman improv must have a term that allow the amort of the capit employ in the hypothesi of the previou paragraph if the airport manag need the area befor the expir of the term the user will be entitl to compens correspond to the non-depreci capit under ani hypothesi the improv will be incorpor to the properti and at the end of the term will be return togeth with the area without ani indemn except a provid in the previou paragraph,A,5.624595,8.086218
821,Law 7565/1986 - Brazilian Aeronautical Code,the legisl on urban lea doe not appli to the use of airport area,A,5.336113,8.316935
822,Law 7565/1986 - Brazilian Aeronautical Code,the legisl on urban lea doe not appli to the use of airport area,B,5.3117843,8.316323
823,Law 7565/1986 - Brazilian Aeronautical Code,crew member are duli qualifi peopl who exercis their function aboard aircraft the remuner function on board aircraft domest or foreign when oper by a brazilian compani in the exchang format is exclus to holder of specif licens issu by the brazilian civil aviat author and reserv to nativ or natur brazilian,A,5.189657,7.241626
824,Law 7565/1986 - Brazilian Aeronautical Code,crew member are duli qualifi peopl who exercis their function aboard aircraft the remuner function on board aircraft domest or foreign when oper by a brazilian compani in the exchang format is exclus to holder of specif licens issu by the brazilian civil aviat author and reserv to nativ or natur brazilian,A,5.152628,7.2816315
825,Law 7565/1986 - Brazilian Aeronautical Code,the unpaid function can be exercis by qualifi crew member regardless of their nation,None,5.1827693,7.178924
826,Law 7565/1986 - Brazilian Aeronautical Code,in intern air servic foreign flight attend may be employ provid that the number doe not exceed one third 1/3 of the attend on board the same aircraft,A,4.184479,5.22232
827,Law 7565/1986 - Brazilian Aeronautical Code,at the discret of the aeronaut author foreign instructor may be admit a crew member on a provision basi in the absenc of brazilian crew member sole paragraph the contract term for foreign instructor a per thi articl can not exceed six month,A,5.0733237,6.777945
828,Law 7565/1986 - Brazilian Aeronautical Code,at the discret of the aeronaut author foreign instructor may be admit a crew member on a provision basi in the absenc of brazilian crew member sole paragraph the contract term for foreign instructor a per thi articl can not exceed six month,A,5.06047,6.771874
829,Law 7565/1986 - Brazilian Aeronautical Code,domest air transport servic are reserv for legal entiti incorpor under brazilian law with headquart and administr in the countri,A,5.537809,8.725138
830,Law 7565/1986 - Brazilian Aeronautical Code,domest air transport servic are reserv for legal entiti incorpor under brazilian law with headquart and administr in the countri,A,5.4233594,8.74764
831,Law 7565/1986 - Brazilian Aeronautical Code,domest air transport servic are reserv for legal entiti incorpor under brazilian law with headquart and administr in the countri,A,5.4773936,8.836442
832,Law 7565/1986 - Brazilian Aeronautical Code,aeronaut law is regul by the intern treati convent and act to which brazil is a parti by thi code and by complementari legisl the intern treati convent and act enter into by deleg from the execut branch and approv by the nation congress are effect a of the date provid therein for thi purpos after the deposit or exchang of the respect ratif and may by mean of an express claus author the provision applic of their provis by the aeronaut author within the limit of their attribut a of the signatur articl to,None,4.9135423,9.721235
833,Law 7565/1986 - Brazilian Aeronautical Code,thi code appli to nation and foreign throughout the nation territori a well a abroad to the extent that it extraterritori is admit,None,5.1660995,4.4875464
834,Law 7565/1986 - Brazilian Aeronautical Code,complementari legisl is made up of the regul provid for in thi code special law decre and rule on aeronaut matter articl,None,5.0770993,10.1611805
835,Law 7565/1986 - Brazilian Aeronautical Code,2nd for the effect of thi code the compet aeronaut author are consid to be those of the ministri of aeronaut accord to the attribut defin in the respect regul,None,5.6169424,10.034165
836,Law 7565/1986 - Brazilian Aeronautical Code,art is consid to be situat in the territori of the state of it nation militari aircraft a well a civilian aircraft own or oper by the state and use directli by it articl §§1 and aircraft of other kind when on the high sea or in a region not belong to ani state sole paragraph except in the hypothesi of be at the servic of the state in the manner indic in item i of thi articl extraterritori doe not prevail in relat to privat aircraft which are consid to be subject to the law of the state where they are found,None,4.8734164,8.774436
837,Law 7565/1986 - Brazilian Aeronautical Code,the act that origin from aircraft produc effect in brazil are govern by it law even if initi in foreign territori,None,4.8429127,8.633375
838,Law 7565/1986 - Brazilian Aeronautical Code,the act that come from the aircraft have start in the nation territori are rule by the brazilian law respect the law of the state in which they take effect,None,4.908496,8.609237
839,Law 7565/1986 - Brazilian Aeronautical Code,right in rem and privileg of a privat natur on aircraft are govern by the law of it nation,None,4.871415,8.643571
840,Law 7565/1986 - Brazilian Aeronautical Code,measur to protect right are govern by the law of the countri where the aircraft is locat,None,4.9202623,8.687812
841,Law 7565/1986 - Brazilian Aeronautical Code,damag are regul by brazilian law when the cargo is destin for brazil or is transport under the custom transit regim articl §,None,5.5953164,8.606376
842,Law 7565/1986 - Brazilian Aeronautical Code,assist rescu and collis are govern by the law of the place where they occur sole paragraph when at least one of the aircraft involv is brazilian brazilian law is applic to assist rescu and collis occur in a region not subject to ani state,None,5.352024,8.705104
843,Law 7565/1986 - Brazilian Aeronautical Code,ani foreign law provis claus contain in contract ticket bill of lade and other document that exclud the jurisdict of the place of destin aim to exoner the carrier 's liabil when thi code doe not admit it establish limit of liabil lower than those establish in thi code,None,6.6989317,8.111379
844,Law 7565/1986 - Brazilian Aeronautical Code,brazil exercis complet and exclus sovereignti over the airspac abov it territori and territori sea,None,7.087872,10.433869
845,Law 7565/1986 - Brazilian Aeronautical Code,with the except of the specif attribut establish by law they are subject to the norm articl §3º orient coordin control and inspect of the ministri of aeronaut air navig air traffic aeornaut insfrastructur aircraft crew servic directli or indirectli relat to flight,None,5.698921,8.046593
846,Law 7565/1986 - Brazilian Aeronautical Code,the aeronaut author may detain an aircraft in flight in the air articl or land in the brazilian territori articl to when in case of flagrant disrespect to the aeronaut law rule articl and air traffic rule articl § or the condit establish in the respect author articl §§ and §§ and sole paragraph put at risk the safeti of air navig or air traffic public order intern or extern peac,None,6.4282913,7.9293656
847,Law 7565/1986 - Brazilian Aeronautical Code,in the traffic of aircraft in brazilian airspac the provis establish in the intern treati convent and act to which brazil is a parti art § in thi code art § and in complementari legisl art § are observ no militari or civil aircraft at the servic of and directli use by a foreign state articl i may fli in brazilian airspac or land in the underli territori without author,None,4.4781227,10.356807
848,Law 7565/1986 - Brazilian Aeronautical Code,the use of brazilian airspac by ani aircraft is subject to the establish rule and condit a well a to the tariff for the use of commun and en-rout air navig aid articl,None,5.363712,8.872703
849,Law 7565/1986 - Brazilian Aeronautical Code,aircraft belong to the aeroclub are exempt from the tariff foreseen in the previou paragraph,None,6.8587165,8.37361
850,Law 7565/1986 - Brazilian Aeronautical Code,the oper of militari aircraft will be subject to the provis on flight protect and air traffic except when they are on a war or train mission in a specif area,None,5.6051884,7.8526382
851,Law 7565/1986 - Brazilian Aeronautical Code,for reason of air navig safeti or public interest zone may be establish in which air traffic is prohibit or restrict entri or exit rout may be establish traffic may be total or partial suspend and the use of certain aircraft or the perform of certain air servic may be suspend the practic of air sport such a balloon volleybal fli wing and the like a well a train flight will take place in area delimit by the aeronaut author,None,5.6075573,8.021363
852,Law 7565/1986 - Brazilian Aeronautical Code,no one can oppos due to properti right on the surfac the overflight of an aircraft a long a it is carri out in accord with the norm in effect in the event of an emerg or forc land the owner or possessor of the ground may not oppos the remov or departur of the aircraft provid that he is given a guarante that the damag will be repair,None,6.592926,8.638601
853,Law 7565/1986 - Brazilian Aeronautical Code,lack of collater author sequestr of the aircraft and it detent until the collater is realiz,None,7.0044036,10.735002
854,Law 7565/1986 - Brazilian Aeronautical Code,the launch of thing from aboard an aircraft will depend on previou permiss from the aeronaut author except in the case of an emerg and the command must proceed accord to the provis of articl of thi code,None,6.6367645,7.873408
855,Law 7565/1986 - Brazilian Aeronautical Code,damag result from overflight emerg land or the throw of object or dump may give rise to liabil,None,6.70724,9.031699
856,Law 7565/1986 - Brazilian Aeronautical Code,it is forbidden to perform with ani aircraft aerobat or evolut flight that may constitut danger to the aircraft occup to the air traffic to instal or peopl on the surfac singl paragraph proof product and demonstr flight are except from prohibit when perform by the manufactur or special unit in complianc with the rule set forth by the aeronaut author,None,6.19599,8.271677
857,Law 7565/1986 - Brazilian Aeronautical Code,the command of an aircraft that receiv an order to land from a flight control organ must go immedi to the aerodrom indic to him and land there if technic reason at the command 's discret prevent do so at the indic aerodrom the control agenc must be request to determin an altern aerodrom that offer better safeti condit,None,6.4178705,9.546565
858,Law 7565/1986 - Brazilian Aeronautical Code,in the event of manifest non-compli with the order receiv the aeronaut author may request the mean necessari to intercept or stop the aircraft,None,6.637084,9.346561
859,Law 7565/1986 - Brazilian Aeronautical Code,in the hypothesi of the previou paragraph onc the land ha been made the crew will be notifi and the aircraft impound articl and to,None,6.622411,7.973456
860,Law 7565/1986 - Brazilian Aeronautical Code,the aeronaut author that exceed it attribut and without relev ground issu the order refer to in the head of thi articl shall be held liabl for the excess commit and shall be subject to suspens for a period vari from thirti to nineti day convert into a fine,None,7.7424765,9.111115
861,Law 7565/1986 - Brazilian Aeronautical Code,except for reason of forc majeur aircraft may onli take off or land in an aerodrom whose characterist allow for their oper sole paragraph land and take-off must be carri out accord to establish procedur aim at traffic safeti airport and neighbor facil a well a the safeti and well-b of the popul that may in some way be affect by the oper,None,5.8970957,7.769177
862,Law 7565/1986 - Brazilian Aeronautical Code,except by special permiss no aircraft can fli in brazilian airspac land in the underli territori or take off from it unless it ha nation and registr mark and have the respect registr and airworthi certif navig commun and rescu equip instrument chart and manual requir for flight land and takeoff safeti qualifi and licens crew bear the respect certif the logbook the list of passeng the cargo manifest or the list of mail that they may eventu carri,None,6.6683326,8.243901
863,Law 7565/1986 - Brazilian Aeronautical Code,except with special author from the compet organ no aircraft can carri explos ammunit firearm war materi equip for aerophotogrammetr or prospect survey or ani other object or substanc consid danger to public safeti the aircraft itself or it occup for the purpos of the caput the transport of object or substanc by public civil aircraft for public secur will be regul by the civil aviat author in conjunct with the ministri of justic and public secur and special author may be dispens with,None,5.125696,9.370962
864,Law 7565/1986 - Brazilian Aeronautical Code,for the purpos of the provis in the caput of thi articl the transport of object or substanc by public civil aircraft for public secur will be regul jointli by the civil aviat author and by the ministri of justic and public secur and special author may be dispens with,None,5.0857925,9.456807
865,Law 7565/1986 - Brazilian Aeronautical Code,everi aircraft with origin abroad or with destin abroad will have respect the first land or the last take-off at an intern airport it is up to the civil aviat author to publish the list of intern airport includ domest airport use a altern by intern air traffic,None,5.688134,7.8179145
866,Law 7565/1986 - Brazilian Aeronautical Code,except for gener aviat a defin by legisl the follow are not consid a first land for the purpos of the caput of thi articl the oper in an altern airport provid that there is no embark or disembark of peopl or cargo in complianc with the specif legisl,None,6.5193,8.4981
867,Law 7565/1986 - Brazilian Aeronautical Code,the entri into brazilian airspac or the land in the underli territori of militari or civil aircraft at the servic of a foreign state will be subject to the condit establish the foreign aircraft author to transit through brazilian airspac without land in the underli territori must follow the determin rout,None,5.201082,8.573239
868,Law 7565/1986 - Brazilian Aeronautical Code,the aeronaut author may establish except to the regim for entri of foreign aircraft when it is a matter of search assist and rescu oper or flight for sanitari or humanitarian reason,None,5.2166486,4.532737
869,Law 7565/1986 - Brazilian Aeronautical Code,airport locat in the border line of brazilian territori may be author to serv region traffic between border countri with aeronaut infrastructur servic common or share by them sole paragraph brazilian aircraft may be author to use airport locat in neighbor countri border the nation territori with common or share aeronaut infrastructur servic,None,5.727032,8.003668
870,Law 7565/1986 - Brazilian Aeronautical Code,the aeronaut infrastructur is a set of bodi facil or ground structur to support air navig in order to promot safeti regular and effici compris the airport system the flight protect system the flight safeti system the brazilian aeronaut registri system the aeronaut accid investig and prevent system the airport transport facili safeti and coordin system the train and educ system for air navig and aeronaut infrastructur personnel the aeronaut industri system the auxiliari servic system the aeronaut infrastructur coordin system the instal and oper of ani aeronaut infrastructur servic insid or outsid the civil aerodrom must obey the regulatori provis establish by the aeronaut author,None,5.7387166,9.239274
871,Law 7565/1986 - Brazilian Aeronautical Code,the airport system is constitut by the set of brazilian airfield with all runway taxiway aircraft park yard air cargo termin passeng termin and the respect facil singl paragraph facil are day and night ballast courtyard light special firefight servic and medic emerg remov servic pre-board area air-condit buse board bridg baggag conveyor system passeng cart disembark bridg escal passeng ascension-desc system closed-circuit televis guidanc semi-automat messag announc system sound system flight inform system gener aircondit public servic area commerci support area medic servic special water rescu servic and other whose implement is author or determin by the aeronaut author,None,5.46843,8.193172
872,Law 7565/1986 - Brazilian Aeronautical Code,an aerodrom is ani area destin to land take-off and aircraft movement,None,5.7876906,7.7423186
873,Law 7565/1986 - Brazilian Aeronautical Code,aerodrom are classifi a civil and militari civil aerodrom is the one intend for use by civil aircraft,None,4.55032,9.322322
874,Law 7565/1986 - Brazilian Aeronautical Code,militari aerodrom is the one intend for the use of militari aircraft,None,6.603504,8.549809
875,Law 7565/1986 - Brazilian Aeronautical Code,civil airfield may be use by militari aircraft and militari airfield by civil aircraft in complianc with the prescript establish by the aeronaut author,None,4.6887794,9.01907
876,Law 7565/1986 - Brazilian Aeronautical Code,civilian aerodrom are classifi a public or privat,None,5.0040846,8.669747
877,Law 7565/1986 - Brazilian Aeronautical Code,the use of civil aerodrom must obey the regulatori forecast establish by the aeronaut author,None,4.199345,9.334404
878,Law 7565/1986 - Brazilian Aeronautical Code,privat aerodrom can onli be use with the permiss of their owner and commerci exploit is forbidden,None,7.8803034,8.156024
879,Law 7565/1986 - Brazilian Aeronautical Code,the civil aviat author will regul the aircraft oper that compris land or take-off in area other than aerodrom,None,5.775683,7.820926
880,Law 7565/1986 - Brazilian Aeronautical Code,the follow are consid airport are public airfield equip with facil and instal to support aircraft oper and the embark and disembark of peopl and cargo helipad are the airfield design exclus for helicopt heliport are public helipad equip with facil and instal to support helicopt oper and the embark and disembark of peopl and cargo,None,5.9600496,7.5290337
881,Law 7565/1986 - Brazilian Aeronautical Code,airport and heliport will be classifi by administr act that will establish the characterist of each class sole paragraph airport destin for nation or foreign aircraft in the perform of intern servic will be classifi a intern airport,None,6.172705,8.7783985
882,Law 7565/1986 - Brazilian Aeronautical Code,in public airfield that are the headquart of militari air unit the sphere of compet of civil and militari author a to the respect administr will be defin in special regul,None,5.1111526,9.3687315
883,Law 7565/1986 - Brazilian Aeronautical Code,privat aerodrom will be built maintain and oper by their owner obey the instruct norm and plan of the aeronaut author,None,6.2749863,9.930989
884,Law 7565/1986 - Brazilian Aeronautical Code,public airfield will be built maintain and oper directli by the union by special compani of the indirect feder administr or it subsidiari link to the ministri of aeronaut by agreement with the state or municip by concess or author in order to ensur uniform of treatment throughout the nation territori the construct administr and oper are subject to the rule instruct coordin and control of the aeronaut author except a provid in art 36-a,None,5.1122546,9.615999
885,Law 7565/1986 - Brazilian Aeronautical Code,the union or the entiti of the indirect administr refer to in thi articl are respons for establish the administr organ of the airport or heliport explor by them indic the person in charg of their administr and oper establish their attribut and determin the area and servic that are subordin to them,None,5.8903255,9.379562
886,Law 7565/1986 - Brazilian Aeronautical Code,in order to achiev and maintain good oper qualiti at the airport the person in charg of administr will coordin the activ of the public agenc that are requir by law to oper there,None,5.522456,9.85556
887,Law 7565/1986 - Brazilian Aeronautical Code,the public airfield a long a their specif purpos is maintain by the union constitut autonom univers and asset independ of the holder of the domain of the real estat where they are locat articl,None,8.270655,7.845263
888,Law 7565/1986 - Brazilian Aeronautical Code,the civil aviat author shall issu specif regul for aerodrom locat in the legal amazon area so a to adapt their oper to local condit with a view to promot region develop social integr care for isol commun access to health care and support for secur oper,None,5.6081486,9.398214
889,Law 7565/1986 - Brazilian Aeronautical Code,public aerodrom may be use by ani aircraft without distinct of ownership or nation against the use charg except if for oper or safeti reason there is a restrict to use by certain type of aircraft or air servic,None,5.3856525,8.810379
890,Law 7565/1986 - Brazilian Aeronautical Code,airport constitut univers equat to feder public good a long a their specif destin although the union doe not own all the properti on which they are locat the state municip entiti of the indirect administr or privat individu may contribut with real estat or good for the construct of airport through the constitut of autonom asset that will be consid a a univers,None,8.223969,7.8235006
891,Law 7565/1986 - Brazilian Aeronautical Code,when the union deactiv the airport becaus it becom unnecessari the use of the good refer to in the previou paragraph will be return to the owner with the respect access,None,7.7513165,8.298496
892,Law 7565/1986 - Brazilian Aeronautical Code,the airport oper may remov aircraft equip and other good left in the airport area whenev they restrict the oper capac expans or regular oper of the airport or caus health or environment risk the caput also appli to aircraft equip and other asset belong to a bankrupt estat upon commun to the compet court,None,5.8560553,8.277524
893,Law 7565/1986 - Brazilian Aeronautical Code,the expens incur with the arrang refer to in thi articl shall be reimburs by the owner of the asset and in case of bankruptci shall constitut non-concurr credit to be paid by the estat,None,7.7745194,9.556268
