,Law,Text,Category,text_clean,Category_New,x,y
777,Concession Contract 001/ANAC/2019 - Northeast Block,"The concessionaire is free to set the tariffs (boarding, connection, landing and parking tariffs), if in accordance to the revenue-cap, when applicable; however, it must follow the best practices of pricing airport services (such as those from ICAO, IATA and ACI) and base on objective and non-discriminatory criteria. In case of tariffs increase, stakeholders must be consulted in advance by the conecessionaire. ANAC may suspend tariffs changes if the concessionaire does not meet these requirements.

There are currently four different regimes for economic regulation of airport tariffs in Brazil: (i) price-cap regulation (first three rounds); (ii) price-cap regulation with possibility of tariff management (fourth round); (iii) price-revenue regulation (fifth and sixth rounds and Infraero, for large and mid-sized airports and scheduled and non-scheduled air services, except for air taxi); and (iv) light-handed regulation (fifth and sixth rounds and Infraero, for small airports and air taxi and general aviation). Each of these approaches allow more or less flexibility to the airport operator. ",B,the concessionair is free to set the tariff board connect land and park tariff if in accord to the revenue-cap when applic howev it must follow the best practic of price airport servic such a those from icao iata and aci and base on object and non-discriminatori criterion in case of tariff increas stakehold must be consult in advanc by the conecessionair anac may suspend tariff chang if the concessionair doe not meet these requir there are current four differ regim for econom regul of airport tariff in brazil i price-cap regul first three round ii price-cap regul with possibl of tariff manag fourth round iii price-revenu regul fifth and sixth round and infraero for larg and mid-siz airport and schedul and non-schedul air servic except for air taxi and iv light-hand regul fifth and sixth round and infraero for small airport and air taxi and gener aviat each of these approach allow more or le flexibl to the airport oper,B,6.8862104,-1.5727534
778,Concession Contract 001/ANAC/2019 - Northeast Block,Only an event that causes an impact greater than 1% of the average annual gross revenue of the concessionaire over the three preceding years can allow a compensation through an extraordinary review procedure.,A,onli an event that caus an impact greater than of the averag annual gross revenu of the concessionair over the three preced year can allow a compens through an extraordinari review procedur,A,-3.0001593,2.5476646
779,Concession Contract 001/ANAC/2019 - Northeast Block,"The transfer of shares of the technical operator, reducing its stake to less than 15%, is subject to approval by ANAC. The technical operator is responsible for fulfilling the technical requirements at the auction (experience as airport operator).",A,the transfer of share of the technic oper reduc it stake to le than is subject to approv by anac the technic oper is respons for fulfil the technic requir at the auction experi a airport oper,A,-1.6210138,-2.4214587
780,Concession Contract 001/ANAC/2019 - Northeast Block,"Merger, acquisition, de-merger or reduction of capital of the concessionaire is subject to approval by ANAC and CADE (if applicable).",A,merger acquisit de-merg or reduct of capit of the concessionair is subject to approv by anac and cade if applic,A,3.5847592,-1.9618868
781,Concession Contract 001/ANAC/2019 - Northeast Block,"In the first five years, public offering of shares is prohibited and any share transfer is subject to prior approval by ANAC (either it leads to a change in the concessionaire’s control or not).
The transfer of shares of the technical operator, reducing its stake to less than 15%, is forbidden.",A,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the transfer of share of the technic oper reduc it stake to le than is forbidden,A,-0.9002224,4.8733425
782,Concession Contract 001/ANAC/2019 - Northeast Block,"In the first five years, public offering of shares is prohibited and any share transfer is subject to prior approval by ANAC (either it leads to a change in the concessionaire’s control or not).
The transfer of shares of the technical operator, reducing its stake to less than 15%, is forbidden.",A,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the transfer of share of the technic oper reduc it stake to le than is forbidden,A,-0.9037574,4.8778577
783,Concession Contract 001/ANAC/2019 - Northeast Block,"In the first five years, public offering of shares is prohibited and any share transfer is subject to prior approval by ANAC (either it leads to a change in the concessionaire’s control or not).
The transfer of shares of the technical operator, reducing its stake to less than 15%, is forbidden.",A,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not the transfer of share of the technic oper reduc it stake to le than is forbidden,A,-0.91873,4.897019
784,Concession Contract 001/ANAC/2019 - Northeast Block,"After the first five years, share transfer involving an increase of airlines stakes is subject to prior approval by ANAC.",A,after the first five year share transfer involv an increas of airlin stake is subject to prior approv by anac,A,-4.570761,2.7627966
785,Concession Contract 001/ANAC/2019 - Northeast Block,"After the first five years, share transfer involving an increase of airlines stakes is subject to prior approval by ANAC.",A,after the first five year share transfer involv an increas of airlin stake is subject to prior approv by anac,A,-4.545774,2.7783854
786,Concession Contract 001/ANAC/2019 - Northeast Block,"After the first five years, share transfer involving an increase of airlines stakes is subject to prior approval by ANAC.",A,after the first five year share transfer involv an increas of airlin stake is subject to prior approv by anac,A,-4.555867,2.775274
787,Concession Contract 001/ANAC/2019 - Northeast Block,"The concessionaire may enter into agreement with third parties (air carriers, ground handling providers or other firms) for leasing airport areas. These agreements are governed by private law.",A,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,2.3968704,2.9910169
788,Concession Contract 001/ANAC/2019 - Northeast Block,"The concessionaire may enter into agreement with third parties (air carriers, ground handling providers or other firms) for leasing airport areas. These agreements are governed by private law.",A,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,2.3995717,2.990959
789,Concession Contract 001/ANAC/2019 - Northeast Block,"The concessionaire may enter into contracts with airlines providing the build, maintenance or use of airport terminals or parts thereof, either exclusively or with priority. These contracts are subject to prior approval by ANAC",A,the concessionair may enter into contract with airlin provid the build mainten or use of airport termin or part thereof either exclus or with prioriti these contract are subject to prior approv by anac,A,-7.252397,-0.49277958
790,Concession Contract 001/ANAC/2019 - Northeast Block,"The concessionaire may enter into contracts with airlines providing the build, maintenance or use of airport terminals or parts thereof, either exclusively or with priority. These contracts are subject to prior approval by ANAC",A,the concessionair may enter into contract with airlin provid the build mainten or use of airport termin or part thereof either exclus or with prioriti these contract are subject to prior approv by anac,A,-7.256592,-0.5029474
791,Concession Contract 001/ANAC/2019 - Northeast Block,ANAC may dictate the revision of the agreement between the airport operator and the other parties if this is potentially harmful to passengers or if any relevant stakeholder was not consulted.,B,anac may dictat the revis of the agreement between the airport oper and the other parti if thi is potenti harm to passeng or if ani relev stakehold wa not consult,B,0.25681373,-1.2094116
792,Concession Contract 001/ANAC/2019 - Northeast Block,"If the price of lease of airport operating areas is not set on objective and non-discriminatory criteria, ANAC may regulate prices through price-cap, revenue-cap or other method, after a public consultation",B,if the price of lea of airport oper area is not set on object and non-discriminatori criterion anac may regul price through price-cap revenue-cap or other method after a public consult,B,6.7004247,-1.6228869
793,Concession Contract 001/ANAC/2019 - Northeast Block,"In case of shortage of areas for new entrants to provide ground handling services, the concessionaire must require ANAC’s authorisation to restrict the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for new entrant to provid ground handl servic the concessionair must requir anac ’ s authoris to restrict the number of provid anac may establish the minimum number of provid,A,-8.784915,-12.898339
794,Concession Contract 001/ANAC/2019 - Northeast Block,"In case of shortage of areas for new entrants to provide ground handling services, the concessionaire must require ANAC’s authorisation to restrict the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for new entrant to provid ground handl servic the concessionair must requir anac ’ s authoris to restrict the number of provid anac may establish the minimum number of provid,A,-8.817699,-12.9338
795,Concession Contract 001/ANAC/2019 - Northeast Block,"In case of shortage of areas for the current ground handling incumbent firms, the concessionaire must require ANAC’s authorisation to reduce the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for the current ground handl incumb firm the concessionair must requir anac ’ s authoris to reduc the number of provid anac may establish the minimum number of provid,A,-8.787197,-12.903086
796,Concession Contract 001/ANAC/2019 - Northeast Block,"In case of shortage of areas for the current ground handling incumbent firms, the concessionaire must require ANAC’s authorisation to reduce the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for the current ground handl incumb firm the concessionair must requir anac ’ s authoris to reduc the number of provid anac may establish the minimum number of provid,A,-8.760528,-12.876365
797,Concession Contract 001/ANAC/2019 - Northeast Block,"In case of ground handling service whose complexity, cost or environmental impact does not allow of division or duplication of the infrastructure, the concessionaire must request ANAC’s authorisation to provide this service exclusively.",A,in case of ground handl servic whose complex cost or environment impact doe not allow of divis or duplic of the infrastructur the concessionair must request anac ’ s authoris to provid thi servic exclus,A,3.1057725,-3.3320334
798,Concession Contract 001/ANAC/2019 - Northeast Block,"In case of ground handling service whose complexity, cost or environmental impact does not allow of division or duplication of the infrastructure, the concessionaire must request ANAC’s authorisation to provide this service exclusively.",A,in case of ground handl servic whose complex cost or environment impact doe not allow of divis or duplic of the infrastructur the concessionair must request anac ’ s authoris to provid thi servic exclus,A,3.0440843,-3.3056855
799,Concession Contract 001/ANAC/2019 - Northeast Block,"In order to promote competition, ANAC may determine that the concessionaire restrict companies operating aviation fuel pipeline and hydrants to provide distribution and resale of aviation fuel at the airport.",A,in order to promot competit anac may determin that the concessionair restrict compani oper aviat fuel pipelin and hydrant to provid distribut and resal of aviat fuel at the airport,A,1.528864,-2.4931273
800,Concession Contract 001/ANAC/2019 - Northeast Block,"The concessionaire must submit to ANAC the contracts involving construction and/or operation of fuel pipeline and hydrants, prior to their signature, for analysis and the adoption of appropriate measures, if any.",A,the concessionair must submit to anac the contract involv construct and/or oper of fuel pipelin and hydrant prior to their signatur for analysi and the adopt of appropri measur if ani,A,1.4241967,-2.4135447
801,Concession Contract 001/ANAC/2019 - Northeast Block,"Annually, the concessionaire must consult with users on relevant information of the airport operation, such as demand projections (aircrafts, passengers and cargo), revenue projections (tariff and non-tariff revenues), tariff pricing, operating costs and investments impacting users. In addition to the annual consultation, the concessionaire must consult with users concerning investment projects, proposals of prices of lease of airport areas and tariff changes.",B,annual the concessionair must consult with user on relev inform of the airport oper such a demand project aircraft passeng and cargo revenu project tariff and non-tariff revenu tariff price oper cost and invest impact user in addit to the annual consult the concessionair must consult with user concern invest project propos of price of lea of airport area and tariff chang,B,0.8587945,1.8579193
802,Notice of Auction 1/2020 (sixth round of airport concession),Foreign documents must be authenticated by the Brazilian Consular Office (or may be apostilled if the foreign country is party to the Apostille Convention) and translated by a certified translator,A,foreign document must be authent by the brazilian consular offic or may be apostil if the foreign countri is parti to the apostil convent and translat by a certifi translat,A,-0.6973157,-3.0754006
803,Notice of Auction 1/2020 (sixth round of airport concession),"Foreign companies (if not part of a consortium) must have a legal representative resident and domiciled in Brazil, whose power is delegated by proxy.",A,foreign compani if not part of a consortium must have a legal repres resid and domicil in brazil whose power is deleg by proxi,A,-2.8983266,-3.3256786
804,Notice of Auction 1/2020 (sixth round of airport concession),"Airlines and their related companies cannot participate in the auction (except in a consortium, with a maximum stake of 2% and without participation in corporate governance)",A,airlin and their relat compani can not particip in the auction except in a consortium with a maximum stake of and without particip in corpor govern,A,-4.2162485,1.418691
805,Notice of Auction 1/2020 (sixth round of airport concession),"Bidders must submit a bid bond in the form of a cash bond, public-debt securities, insurance or bank guarantee:
South Block: at least BRL 74 522 967
Central Block: at least BRL 35 589 987
Northern  Block: at least BRL 36 344 646",A,bidder must submit a bid bond in the form of a cash bond public-debt secur insur or bank guarante south block at least brl central block at least brl northern block at least brl,A,-5.254912,-4.156846
806,Notice of Auction 1/2020 (sixth round of airport concession),"Bidders must submit a bid bond in the form of a cash bond, public-debt securities, insurance or bank guarantee:
South Block: at least BRL 74 522 967
Central Block: at least BRL 35 589 987
Northern  Block: at least BRL 36 344 646",A,bidder must submit a bid bond in the form of a cash bond public-debt secur insur or bank guarante south block at least brl central block at least brl northern block at least brl,A,-5.251231,-4.151943
807,Notice of Auction 1/2020 (sixth round of airport concession),"Foreign companies, when operating in Brazil, must submit the authorisation for operating in the country (if an authorisation is required for the respective activity).",A,foreign compani when oper in brazil must submit the authoris for oper in the countri if an authoris is requir for the respect activ,A,-3.13893,-3.1148407
808,Notice of Auction 1/2020 (sixth round of airport concession),"Foreign companies, when operating in Brazil, must submit the authorisation for operating in the country (if an authorisation is required for the respective activity).",A,foreign compani when oper in brazil must submit the authoris for oper in the countri if an authoris is requir for the respect activ,A,-3.199616,-3.0569448
809,Notice of Auction 1/2020 (sixth round of airport concession),The bidder (or one member of a consortium) must prove a 5-year experience as airport operator having handled at least: (i) 5 million passengers (South Block) or (ii) 1 million passengers (Central and North Blocks). The airport operator must hold at least 15% stake in the consortium.,A,the bidder or one member of a consortium must prove a 5-year experi a airport oper have handl at least i million passeng south block or ii million passeng central and north block the airport oper must hold at least stake in the consortium,A,-4.2638736,3.0494654
810,Notice of Auction 1/2020 (sixth round of airport concession),"The shareholders of the concessionaire must not participate, either directly or indirectly, in the voting capital of airlines, except in a stake lower than 2% and without participation in corporate governance.",A,the sharehold of the concessionair must not particip either directli or indirectli in the vote capit of airlin except in a stake lower than and without particip in corpor govern,A,-4.214095,1.3875818
811,Notice of Auction 1/2020 (sixth round of airport concession),"After the first five years of the concession, the participation of the concessionaire’s shareholders in the voting capital of airlines will be subject to prior approval by ANAC.",A,after the first five year of the concess the particip of the concessionair ’ s sharehold in the vote capit of airlin will be subject to prior approv by anac,A,-4.5649543,2.7684398
812,Notice of Auction 1/2020 (sixth round of airport concession),"Minimum capital requirement:
South Block: initial fee + BRL 840 330 590.26
Central Block: initial fee + BRL 181 694 538.89
Northern  Block: initial fee + BRL 322 012 036.51",A,minimum capit requir south block initi fee brl 590.26 central block initi fee brl 538.89 northern block initi fee brl 036.51,A,-4.6719065,-3.8791685
813,Notice of Auction 1/2020 (sixth round of airport concession),"Minimum capital requirement:
South Block: initial fee + BRL 840 330 590.26
Central Block: initial fee + BRL 181 694 538.89
Northern  Block: initial fee + BRL 322 012 036.51",A,minimum capit requir south block initi fee brl 590.26 central block initi fee brl 538.89 northern block initi fee brl 036.51,A,-4.6545534,-3.8465955
814,Notice of Auction 1/2020 (sixth round of airport concession),"The winning group must have a performance guarantee:
South Block: BRL 179 073 844
Central Block: BRL 98 874 232
Northern  Block: BRL 108 772 532",A,the win group must have a perform guarante south block brl central block brl northern block brl,A,-5.100349,-3.884402
815,Notice of Auction 1/2020 (sixth round of airport concession),"The winning group must have a performance guarantee:
South Block: BRL 179 073 844
Central Block: BRL 98 874 232
Northern  Block: BRL 108 772 532",A,the win group must have a perform guarante south block brl central block brl northern block brl,A,-5.092885,-3.8696525
816,Concession Contract 002/ANAC/2021-Sul - South Block,"The term of the concession is 30 years, extendable for up to 5 years (if it is necessary to restore the economic balance of the contract).",A,the term of the concess is year extend for up to year if it is necessari to restor the econom balanc of the contract,A,-3.0415442,2.1066957
817,Concession Contract 002/ANAC/2021-Sul - South Block,"The term of the concession is 30 years, extendable for up to 5 years (if it is necessary to restore the economic balance of the contract).",A,the term of the concess is year extend for up to year if it is necessari to restor the econom balanc of the contract,A,-3.071515,2.1261191
818,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire must pay the concession fees to the Federal Government Branch: (i) an initial fee, concerning 100% of the minimum price + the bidder's premium, must be paid up to 15 days after signing the contract; and (ii) a variable fee must be paid annually, from the 5th year of the contract, corresponding to a percentage of the concessionaire's annual gross revenue (this percentage increases annually, up to 4,65%).",A,"the concessionair must pay the concess fee to the feder govern branch i an initi fee concern of the minimum price the bidder 's premium must be paid up to day after sign the contract and ii a variabl fee must be paid annual from the 5th year of the contract correspond to a percentag of the concessionair 's annual gross revenu thi percentag increas annual up to 4,65",A,-1.1824955,14.984401
819,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire must pay the concession fees to the Federal Government Branch: (i) an initial fee, concerning 100% of the minimum price + the bidder's premium, must be paid up to 15 days after signing the contract; and (ii) a variable fee must be paid annually, from the 5th year of the contract, corresponding to a percentage of the concessionaire's annual gross revenue (this percentage increases annually, up to 4,65%).",A,"the concessionair must pay the concess fee to the feder govern branch i an initi fee concern of the minimum price the bidder 's premium must be paid up to day after sign the contract and ii a variabl fee must be paid annual from the 5th year of the contract correspond to a percentag of the concessionair 's annual gross revenu thi percentag increas annual up to 4,65",A,-1.182407,14.984483
820,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire must publish a report with information on the concession, especially statistical data on aircraft, passenger and cargo traffic, the amount collected with airport tariffs, as well as the amount owed to the federal government.",C,the concessionair must publish a report with inform on the concess especi statist data on aircraft passeng and cargo traffic the amount collect with airport tariff a well a the amount owe to the feder govern,C,0.9871631,1.5194943
821,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire must not enter into a contract with its related parties for the exploitation of economic activities at the airport (i.e., activities that may generate non-tariff revenues).

",A,the concessionair must not enter into a contract with it relat parti for the exploit of econom activ at the airport i.e . activ that may gener non-tariff revenu,A,12.8527355,2.9040406
822,Concession Contract 002/ANAC/2021-Sul - South Block,"Minimum capital requirement (South Block):
BRL 2 968 330 590.26 (until the most important investments are concluded)
BRL 468 669 086.54 (after the most important investments are concluded).",A,minimum capit requir south block brl 590.26 until the most import invest are conclud brl 086.54 after the most import invest are conclud,A,-4.480467,-3.7592108
823,Concession Contract 002/ANAC/2021-Sul - South Block,"Minimum capital requirement (South Block):
BRL 2 968 330 590.26 (until the most important investments are concluded)
BRL 468 669 086.54 (after the most important investments are concluded).",A,minimum capit requir south block brl 590.26 until the most import invest are conclud brl 086.54 after the most import invest are conclud,A,-4.4747586,-3.7499654
824,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire is required to maintain a performance guarantee in the form of  a cash bond, public-debt securities, insurance or bank guarantee.",A,the concessionair is requir to maintain a perform guarante in the form of a cash bond public-debt secur insur or bank guarante,A,-5.011008,-6.372904
825,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire is required to maintain a performance guarantee in the form of  a cash bond, public-debt securities, insurance or bank guarantee.",A,the concessionair is requir to maintain a perform guarante in the form of a cash bond public-debt secur insur or bank guarante,A,-5.0075045,-6.371327
826,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire is free to set the tariffs (boarding, connection, landing and parking tariffs), if in accordance to the revenue-cap, when applicable; however, it must follow the best practices of pricing airport services (such as those from ICAO, IATA and ACI) and base on objective and non-discriminatory criteria. In case of tariffs increase, stakeholders must be consulted in advance by the concessionaire. ANAC may suspend tariffs changes if the concessionaire does not meet these requirements.",B,the concessionair is free to set the tariff board connect land and park tariff if in accord to the revenue-cap when applic howev it must follow the best practic of price airport servic such a those from icao iata and aci and base on object and non-discriminatori criterion in case of tariff increas stakehold must be consult in advanc by the concessionair anac may suspend tariff chang if the concessionair doe not meet these requir,B,6.8847947,-1.5734493
827,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire is free to set the tariffs (boarding, connection, landing and parking tariffs), if in accordance to the revenue-cap, when applicable; however, it must follow the best practices of pricing airport services (such as those from ICAO, IATA and ACI) and base on objective and non-discriminatory criteria. In case of tariffs increase, stakeholders must be consulted in advance by the concessionaire. ANAC may suspend tariffs changes if the concessionaire does not meet these requirements.",B,the concessionair is free to set the tariff board connect land and park tariff if in accord to the revenue-cap when applic howev it must follow the best practic of price airport servic such a those from icao iata and aci and base on object and non-discriminatori criterion in case of tariff increas stakehold must be consult in advanc by the concessionair anac may suspend tariff chang if the concessionair doe not meet these requir,B,6.887594,-1.5710416
828,Concession Contract 002/ANAC/2021-Sul - South Block,Only an event that causes an impact greater than 1% of the average annual gross revenue of the concessionaire over the three preceding years can allow a compensation through an extraordinary review procedure.,A,onli an event that caus an impact greater than of the averag annual gross revenu of the concessionair over the three preced year can allow a compens through an extraordinari review procedur,A,-2.943928,2.4662082
829,Concession Contract 002/ANAC/2021-Sul - South Block,"The transfer of shares of the technical operator, reducing its stake to less than 15%, is subject to approval by ANAC. The technical operator is responsible for fulfilling the technical requirements at the auction (experience as airport operator).",A,the transfer of share of the technic oper reduc it stake to le than is subject to approv by anac the technic oper is respons for fulfil the technic requir at the auction experi a airport oper,A,-1.6115456,-2.417135
830,Concession Contract 002/ANAC/2021-Sul - South Block,"Merger, acquisition or de-merger of the concessionaire is prohibited",A,merger acquisit or de-merg of the concessionair is prohibit,A,3.5676937,-1.9579338
831,Concession Contract 002/ANAC/2021-Sul - South Block,"Merger, acquisition or de-merger of the concessionaire is prohibited",A,merger acquisit or de-merg of the concessionair is prohibit,A,3.543988,-1.94098
832,Concession Contract 002/ANAC/2021-Sul - South Block,"In the first five years, public offering of shares is prohibited and any share transfer is subject to prior approval by ANAC (either it leads to a change in the concessionaire’s control or not).",A,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not,A,-0.8813551,4.8794765
833,Concession Contract 002/ANAC/2021-Sul - South Block,"In the first five years, public offering of shares is prohibited and any share transfer is subject to prior approval by ANAC (either it leads to a change in the concessionaire’s control or not).",A,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not,A,-0.8994957,4.862559
834,Concession Contract 002/ANAC/2021-Sul - South Block,"In the first five years, public offering of shares is prohibited and any share transfer is subject to prior approval by ANAC (either it leads to a change in the concessionaire’s control or not).",A,in the first five year public offer of share is prohibit and ani share transfer is subject to prior approv by anac either it lead to a chang in the concessionair ’ s control or not,A,-0.8863989,4.850452
835,Concession Contract 002/ANAC/2021-Sul - South Block,"After the first five years, share transfer involving an increase of airlines stakes is subject to prior approval by ANAC.",A,after the first five year share transfer involv an increas of airlin stake is subject to prior approv by anac,A,-4.539925,2.7835908
836,Concession Contract 002/ANAC/2021-Sul - South Block,"After the first five years, share transfer involving an increase of airlines stakes is subject to prior approval by ANAC.",A,after the first five year share transfer involv an increas of airlin stake is subject to prior approv by anac,A,-4.527629,2.7846653
837,Concession Contract 002/ANAC/2021-Sul - South Block,"After the first five years, share transfer involving an increase of airlines stakes is subject to prior approval by ANAC.",A,after the first five year share transfer involv an increas of airlin stake is subject to prior approv by anac,A,-4.551834,2.773956
838,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire may enter into agreement with third parties (air carriers, ground handling providers or other firms) for leasing airport areas. These agreements are governed by private law.",A,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,2.4027555,2.9828043
839,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire may enter into agreement with third parties (air carriers, ground handling providers or other firms) for leasing airport areas. These agreements are governed by private law.",A,the concessionair may enter into agreement with third parti air carrier ground handl provid or other firm for lea airport area these agreement are govern by privat law,A,2.3851671,2.977066
840,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire may enter into contracts with airlines providing the build, maintenance or use of airport terminals or parts thereof, either exclusively or with priority. These contracts are subject to prior approval by ANAC",A,the concessionair may enter into contract with airlin provid the build mainten or use of airport termin or part thereof either exclus or with prioriti these contract are subject to prior approv by anac,A,-7.2300563,-0.48647046
841,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire may enter into contracts with airlines providing the build, maintenance or use of airport terminals or parts thereof, either exclusively or with priority. These contracts are subject to prior approval by ANAC",A,the concessionair may enter into contract with airlin provid the build mainten or use of airport termin or part thereof either exclus or with prioriti these contract are subject to prior approv by anac,A,-7.244935,-0.49157724
842,Concession Contract 002/ANAC/2021-Sul - South Block,ANAC may dictate the revision of the agreement between the airport operator and the other parties if this is potentially harmful to passengers or if any relevant stakeholder was not consulted.,B,anac may dictat the revis of the agreement between the airport oper and the other parti if thi is potenti harm to passeng or if ani relev stakehold wa not consult,B,0.27102908,-1.2029836
843,Concession Contract 002/ANAC/2021-Sul - South Block,"If the price of lease of airport operating areas is not set on objective and non-discriminatory criteria, ANAC may regulate prices through price-cap, revenue-cap or other method, after a public consultation",B,if the price of lea of airport oper area is not set on object and non-discriminatori criterion anac may regul price through price-cap revenue-cap or other method after a public consult,B,6.725439,-1.6005867
844,Concession Contract 002/ANAC/2021-Sul - South Block,"In case of shortage of areas for new entrants to provide ground handling services, the concessionaire must require ANAC’s authorisation to restrict the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for new entrant to provid ground handl servic the concessionair must requir anac ’ s authoris to restrict the number of provid anac may establish the minimum number of provid,A,-8.835426,-12.951121
845,Concession Contract 002/ANAC/2021-Sul - South Block,"In case of shortage of areas for new entrants to provide ground handling services, the concessionaire must require ANAC’s authorisation to restrict the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for new entrant to provid ground handl servic the concessionair must requir anac ’ s authoris to restrict the number of provid anac may establish the minimum number of provid,A,-8.779027,-12.894758
846,Concession Contract 002/ANAC/2021-Sul - South Block,"In case of shortage of areas for the current ground handling incumbent firms, the concessionaire must require ANAC’s authorisation to reduce the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for the current ground handl incumb firm the concessionair must requir anac ’ s authoris to reduc the number of provid anac may establish the minimum number of provid,A,-8.800701,-12.916197
847,Concession Contract 002/ANAC/2021-Sul - South Block,"In case of shortage of areas for the current ground handling incumbent firms, the concessionaire must require ANAC’s authorisation to reduce the number of providers. ANAC may establish the minimum number of providers.",A,in case of shortag of area for the current ground handl incumb firm the concessionair must requir anac ’ s authoris to reduc the number of provid anac may establish the minimum number of provid,A,-8.803599,-12.919078
848,Concession Contract 002/ANAC/2021-Sul - South Block,"In case of ground handling service whose complexity, cost or environmental impact does not allow of division or duplication of the infrastructure, the concessionaire must request ANAC’s authorisation to provide this service exclusively.",A,in case of ground handl servic whose complex cost or environment impact doe not allow of divis or duplic of the infrastructur the concessionair must request anac ’ s authoris to provid thi servic exclus,A,3.0731516,-3.3348808
849,Concession Contract 002/ANAC/2021-Sul - South Block,"In case of ground handling service whose complexity, cost or environmental impact does not allow of division or duplication of the infrastructure, the concessionaire must request ANAC’s authorisation to provide this service exclusively.",A,in case of ground handl servic whose complex cost or environment impact doe not allow of divis or duplic of the infrastructur the concessionair must request anac ’ s authoris to provid thi servic exclus,A,3.073509,-3.3347046
850,Concession Contract 002/ANAC/2021-Sul - South Block,"In order to promote competition, ANAC may determine that the concessionaire restrict companies operating aviation fuel pipeline and hydrants to provide distribution and resale of aviation fuel at the airport.",A,in order to promot competit anac may determin that the concessionair restrict compani oper aviat fuel pipelin and hydrant to provid distribut and resal of aviat fuel at the airport,A,1.5201868,-2.4992132
851,Concession Contract 002/ANAC/2021-Sul - South Block,"The concessionaire must submit to ANAC the contracts involving construction and/or operation of fuel pipeline and hydrants, prior to their signature, for analysis and the adoption of appropriate measures, if any.",A,the concessionair must submit to anac the contract involv construct and/or oper of fuel pipelin and hydrant prior to their signatur for analysi and the adopt of appropri measur if ani,A,1.4355186,-2.4238584
852,Concession Contract 002/ANAC/2021-Sul - South Block,"Annually, the concessionaire must consult with users on relevant information of the airport operation, such as demand projections (aircrafts, passengers and cargo), revenue projections (tariff and non-tariff revenues), tariff pricing, operating costs and investments impacting users. In addition to the annual consultation, the concessionaire must consult with users concerning investment projects, proposals of prices of lease of airport areas and tariff changes.",B,annual the concessionair must consult with user on relev inform of the airport oper such a demand project aircraft passeng and cargo revenu project tariff and non-tariff revenu tariff price oper cost and invest impact user in addit to the annual consult the concessionair must consult with user concern invest project propos of price of lea of airport area and tariff chang,B,0.8535503,1.8345456
853,Resolution 437/2017 by National Civil Aviation Agency - Airport Tariff ,The data on airfares registered at ANAC by air carriers may be accessed by anyone.,C,the data on airfar regist at anac by air carrier may be access by anyon,C,0.0071518575,-2.3585129
854,Decree 92319/1986 - Foreign air transport companies,"Foreign air transport companies, providing either scheduled or non-scheduled services, must obtain prior authorisation from the Federal Government to operate in Brazil. They must have been designated [by the foreign government] in the form of bilateral agreements or, in the absence of these agreements, there must be an interest in obtaining the authorisation unilaterally.",A,foreign air transport compani provid either schedul or non-schedul servic must obtain prior authoris from the feder govern to oper in brazil they must have been design by the foreign govern in the form of bilater agreement or in the absenc of these agreement there must be an interest in obtain the authoris unilater,A,-0.47641945,3.0195994
