,Law,Text,Category,text_clean,Category_New,x,y
952,Regulation (RBAC) 61/2012 by National Civil Aviation Agency - Pilot licences,A specific flight licence may be issued for specific situations: training; transfer flight performed by a foreign pilot in a Brazilian aircraft; foreign instructors (when there if no qualified flight instructor in Brazil); aeronautical product manufacturers.,A,a specif flight licenc may be issu for specif situat train transfer flight perform by a foreign pilot in a brazilian aircraft foreign instructor when there if no qualifi flight instructor in brazil aeronaut product manufactur,A,5.659634,9.405541
953,Regulation (RBAC) 61/2012 by National Civil Aviation Agency - Pilot licences,"Pilot licences do not expire, but the holder must only perform the activities if (i) he/she has  a valid aeronautical medical certificate and (ii) valid qualifications. Besides, to work as a pilot in command, he/she must also have operated flights in the last 90 days (item 61.21).",A,pilot licenc do not expir but the holder must onli perform the activ if i he/sh ha a valid aeronaut medic certif and ii valid qualif besid to work a a pilot in command he/sh must also have oper flight in the last day item 61.21,A,6.1828494,8.417971
954,Regulation (RBAC) 61/2012 by National Civil Aviation Agency - Pilot licences,"Licences may be issued to foreign pilots, as long as they meet the requirements and they are in a regular situation in Brazil. However, they cannot operate Brazilian aircrafts (which is forbidden by the Brazilian Aeronautical Code).",A,licenc may be issu to foreign pilot a long a they meet the requir and they are in a regular situat in brazil howev they can not oper brazilian aircraft which is forbidden by the brazilian aeronaut code,A,6.0048246,7.9146156
955,Regulation (RBAC) 61/2012 by National Civil Aviation Agency - Pilot licences,"Licences may be issued to foreign pilots, as long as they meet the requirements and they are in a regular situation in Brazil. However, they cannot operate Brazilian aircrafts (which is forbidden by the Brazilian Aeronautical Code).",A,licenc may be issu to foreign pilot a long a they meet the requir and they are in a regular situat in brazil howev they can not oper brazilian aircraft which is forbidden by the brazilian aeronaut code,A,6.0322647,7.9261723
956,Regulation (RBAC) 61/2012 by National Civil Aviation Agency - Pilot licences,"Licences may be issued to foreign pilots, as long as they meet the requirements and they are in a regular situation in Brazil. However, they cannot operate Brazilian aircrafts (which is forbidden by the Brazilian Aeronautical Code).",B,licenc may be issu to foreign pilot a long a they meet the requir and they are in a regular situat in brazil howev they can not oper brazilian aircraft which is forbidden by the brazilian aeronaut code,B,6.0341754,7.935005
957,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Flight attendant licences may be issued to foreign citizens, as long as they meet the requirements and the licences are needed to operate a Brazilian aircraft. However, only up to 1/3 of flight attendants on board can be foreign workers, and only for international flights (in line with the Brazilian Aeronautical Code). ",A,flight attend licenc may be issu to foreign citizen a long a they meet the requir and the licenc are need to oper a brazilian aircraft howev onli up to 1/3 of flight attend on board can be foreign worker and onli for intern flight in line with the brazilian aeronaut code,A,13.351146,11.976064
958,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Flight attendant licences may be issued to foreign citizens, as long as they meet the requirements and the licences are needed to operate a Brazilian aircraft. However, only up to 1/3 of flight attendants on board can be foreign workers, and only for international flights (in line with the Brazilian Aeronautical Code). ",A,flight attend licenc may be issu to foreign citizen a long a they meet the requir and the licenc are need to oper a brazilian aircraft howev onli up to 1/3 of flight attend on board can be foreign worker and onli for intern flight in line with the brazilian aeronaut code,A,13.351095,11.976069
959,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Flight attendant licences may be issued to foreign citizens, as long as they meet the requirements and the licences are needed to operate a Brazilian aircraft. However, only up to 1/3 of flight attendants on board can be foreign workers, and only for international flights (in line with the Brazilian Aeronautical Code). ",B,flight attend licenc may be issu to foreign citizen a long a they meet the requir and the licenc are need to oper a brazilian aircraft howev onli up to 1/3 of flight attend on board can be foreign worker and onli for intern flight in line with the brazilian aeronaut code,B,13.3510895,11.975995
960,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"To work as a flight mechanic or as a flight attendant, one must hold an appropriate licence according to this Regulation. ",A,to work a a flight mechan or a a flight attend one must hold an appropri licenc accord to thi regul,A,5.779562,9.049866
961,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"To work as a flight mechanic or as a flight attendant, one must hold an appropriate licence according to this Regulation. ",A,to work a a flight mechan or a a flight attend one must hold an appropri licenc accord to thi regul,A,5.766303,9.028948
962,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"To obtain a flight mechanic licence, one must meet different requirements, concerning (i) age (21 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency; (iv) medical exam; (v) theoretical knowledge (passing a course homologated by ANAC and passing a theoretical test conducted by ANAC or an authorised school); (vi) experience (passing a training course homologated by ANAC, including minimum flight hours); and (vii) practical skills test (conducted by ANAC or an authorised school).",A,to obtain a flight mechan licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici iv medic exam v theoret knowledg pas a cours homolog by anac and pas a theoret test conduct by anac or an authoris school vi experi pas a train cours homolog by anac includ minimum flight hour and vii practic skill test conduct by anac or an authoris school,A,5.562125,11.482598
963,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"To obtain a flight mechanic licence, one must meet different requirements, concerning (i) age (21 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency; (iv) medical exam; (v) theoretical knowledge (passing a course homologated by ANAC and passing a theoretical test conducted by ANAC or an authorised school); (vi) experience (passing a training course homologated by ANAC, including minimum flight hours); and (vii) practical skills test (conducted by ANAC or an authorised school).",A,to obtain a flight mechan licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici iv medic exam v theoret knowledg pas a cours homolog by anac and pas a theoret test conduct by anac or an authoris school vi experi pas a train cours homolog by anac includ minimum flight hour and vii practic skill test conduct by anac or an authoris school,A,5.5632124,11.483759
964,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Only Brazilian citizens holding a foreign flight mechanic licence may require its conversion to a Brazilian licence. Among the requirements for the conversion, the requester must present a Brazilian medical certificate.",A,onli brazilian citizen hold a foreign flight mechan licenc may requir it convers to a brazilian licenc among the requir for the convers the request must present a brazilian medic certif,A,3.598134,2.9183698
965,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Only Brazilian citizens holding a foreign flight mechanic licence may require its conversion to a Brazilian licence. Among the requirements for the conversion, the requester must present a Brazilian medical certificate.",A,onli brazilian citizen hold a foreign flight mechan licenc may requir it convers to a brazilian licenc among the requir for the convers the request must present a brazilian medic certif,A,3.5750606,2.871993
966,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"To obtain a flight attendant licence, one must meet different requirements, concerning (i) age (18 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency; (iv) medical exam; (v) theoretical knowledge (passing a course homologated by ANAC and passing a theoretical test conducted by ANAC or an authorised school); (vi) experience (passing a training course homologated by ANAC, including minimum flight hours); and (vii) practical skills test (conducted by ANAC or an authorised school).",A,to obtain a flight attend licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici iv medic exam v theoret knowledg pas a cours homolog by anac and pas a theoret test conduct by anac or an authoris school vi experi pas a train cours homolog by anac includ minimum flight hour and vii practic skill test conduct by anac or an authoris school,A,5.537762,11.461442
967,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"To obtain a flight attendant licence, one must meet different requirements, concerning (i) age (18 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency; (iv) medical exam; (v) theoretical knowledge (passing a course homologated by ANAC and passing a theoretical test conducted by ANAC or an authorised school); (vi) experience (passing a training course homologated by ANAC, including minimum flight hours); and (vii) practical skills test (conducted by ANAC or an authorised school).",A,to obtain a flight attend licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici iv medic exam v theoret knowledg pas a cours homolog by anac and pas a theoret test conduct by anac or an authoris school vi experi pas a train cours homolog by anac includ minimum flight hour and vii practic skill test conduct by anac or an authoris school,A,5.5499277,11.470607
968,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Only Brazilian citizens holding a foreign flight attendant licence may require its conversion to a Brazilian licence. Among the requirements for the conversion, the requester must present a Brazilian medical certificate.",A,onli brazilian citizen hold a foreign flight attend licenc may requir it convers to a brazilian licenc among the requir for the convers the request must present a brazilian medic certif,A,3.6076941,2.902749
969,Regulation (RBHA) 63/2006 by Department of Civil Aviation - Flight mechanic and flight attendant licences,"Only Brazilian citizens holding a foreign flight attendant licence may require its conversion to a Brazilian licence. Among the requirements for the conversion, the requester must present a Brazilian medical certificate.",A,onli brazilian citizen hold a foreign flight attend licenc may requir it convers to a brazilian licenc among the requir for the convers the request must present a brazilian medic certif,A,3.60829,2.9098036
970,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"To perform as a flight dispatcher at an aircraft registered in Brazil, one must hold an appropriate licence according to this Regulation.",A,to perform a a flight dispatch at an aircraft regist in brazil one must hold an appropri licenc accord to thi regul,A,5.9659834,8.524336
971,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"Flight dispatcher licences do not expire, but the qualifications expire in 12 months from the practical skills test. The holder must only perform the activities if (i) he/she complies with the training requirements and (ii) he/she has recent experiences (20 dispatch or a practical skills test in the last 6 months – item 65.62).",A,flight dispatch licenc do not expir but the qualif expir in month from the practic skill test the holder must onli perform the activ if i he/sh compli with the train requir and ii he/sh ha recent experi dispatch or a practic skill test in the last month – item 65.62,A,6.1202645,8.61439
972,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"To obtain a flight dispatcher licence, one must meet different requirements, concerning: (i) age (21 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency (for foreign citizens); (iv) experience (two years of service as airline transport pilot or flight mechanic) or training (passing a theoretical course conducted by a schoolcertified by ANAC); (v) theoretical knowledge (passing a test conducted by ANAC); (vi) practical experience (minimum number of hours); (vii) practical skills test (conducted by ANAC or an authorised flight school).",A,to obtain a flight dispatch licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici for foreign citizen iv experi two year of servic a airlin transport pilot or flight mechan or train pas a theoret cours conduct by a schoolcertifi by anac v theoret knowledg pas a test conduct by anac vi practic experi minimum number of hour vii practic skill test conduct by anac or an authoris flight school,A,5.5436997,11.45537
973,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"To obtain a flight dispatcher licence, one must meet different requirements, concerning: (i) age (21 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency (for foreign citizens); (iv) experience (two years of service as airline transport pilot or flight mechanic) or training (passing a theoretical course conducted by a schoolcertified by ANAC); (v) theoretical knowledge (passing a test conducted by ANAC); (vi) practical experience (minimum number of hours); (vii) practical skills test (conducted by ANAC or an authorised flight school).",A,to obtain a flight dispatch licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici for foreign citizen iv experi two year of servic a airlin transport pilot or flight mechan or train pas a theoret cours conduct by a schoolcertifi by anac v theoret knowledg pas a test conduct by anac vi practic experi minimum number of hour vii practic skill test conduct by anac or an authoris flight school,A,5.5631723,11.441296
974,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"To obtain an aircraft maintenance technician (AMT) licence, one must meet different requirements, concerning: (i) age (18 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency (for foreign citizens); (iv) theoretical knowledge (passing a course conducted by a school certified by ANAC and passing a theoretical test conducted by ANAC or an authorised school); (v) practical experience (minimum number of hours); (vi) practical skills test (conducted by ANAC or an authorised flight school). Those holding a bachelor's degree in aeronautical, electrical, electronics, mechanics or aeronautical mechanics may be exempted from the technical course and only pass the theoretical test conducted by ANAC.",A,to obtain an aircraft mainten technician amt licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici for foreign citizen iv theoret knowledg pas a cours conduct by a school certifi by anac and pas a theoret test conduct by anac or an authoris school v practic experi minimum number of hour vi practic skill test conduct by anac or an authoris flight school those hold a bachelor 's degre in aeronaut electr electron mechan or aeronaut mechan may be exempt from the technic cours and onli pas the theoret test conduct by anac,A,5.5538373,11.484354
975,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"To obtain an aircraft maintenance technician (AMT) licence, one must meet different requirements, concerning: (i) age (18 years old); (ii) educational level (secondary school); (iii) Portuguese proficiency (for foreign citizens); (iv) theoretical knowledge (passing a course conducted by a school certified by ANAC and passing a theoretical test conducted by ANAC or an authorised school); (v) practical experience (minimum number of hours); (vi) practical skills test (conducted by ANAC or an authorised flight school). Those holding a bachelor's degree in aeronautical, electrical, electronics, mechanics or aeronautical mechanics may be exempted from the technical course and only pass the theoretical test conducted by ANAC.",A,to obtain an aircraft mainten technician amt licenc one must meet differ requir concern i age year old ii educ level secondari school iii portugues profici for foreign citizen iv theoret knowledg pas a cours conduct by a school certifi by anac and pas a theoret test conduct by anac or an authoris school v practic experi minimum number of hour vi practic skill test conduct by anac or an authoris flight school those hold a bachelor 's degre in aeronaut electr electron mechan or aeronaut mechan may be exempt from the technic cours and onli pas the theoret test conduct by anac,A,5.553984,11.483676
976,Regulation (RBAC) 65/2018  by National Civil Aviation Agency - Flight dispatcher and aircraft maintenance technician licences,"Aircraft maintenance technician (AMT) licences do not expire, neither the qualifications. However, the holder must only perform the activities if he/she has recent experiences (worked as AMT for at least 6 months in the last 2 years - item 65.83). Every three years, the holder must re-register the licence at ANAC.",A,aircraft mainten technician amt licenc do not expir neither the qualif howev the holder must onli perform the activ if he/sh ha recent experi work a amt for at least month in the last year item 65.83 everi three year the holder must re-regist the licenc at anac,A,9.314359,6.842049
977,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"To provide courses for pilots, flight mechanics, flight attendants, flight dispatchers and aircraft maintenance technicians, a firm must be a certified school and hold the respective instruction certificate. To obtain a certification as a civil aviation instruction centre (CIAC), one must meet different requirements, concerning: (i) training programme; (ii) facilities; (iii) equipment; (iv) personnel; and (v) instructional material. The requirements vary according to the course the school intend to provide.",A,to provid cours for pilot flight mechan flight attend flight dispatch and aircraft mainten technician a firm must be a certifi school and hold the respect instruct certif to obtain a certif a a civil aviat instruct centr ciac one must meet differ requir concern i train programm ii facil iii equip iv personnel and v instruct materi the requir vari accord to the cours the school intend to provid,A,4.1253557,7.6480365
978,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"To provide courses for pilots, flight mechanics, flight attendants, flight dispatchers and aircraft maintenance technicians, a firm must be a certified school and hold the respective instruction certificate. To obtain a certification as a civil aviation instruction centre (CIAC), one must meet different requirements, concerning: (i) training programme; (ii) facilities; (iii) equipment; (iv) personnel; and (v) instructional material. The requirements vary according to the course the school intend to provide.",A,to provid cours for pilot flight mechan flight attend flight dispatch and aircraft mainten technician a firm must be a certifi school and hold the respect instruct certif to obtain a certif a a civil aviat instruct centr ciac one must meet differ requir concern i train programm ii facil iii equip iv personnel and v instruct materi the requir vari accord to the cours the school intend to provid,A,4.1505947,7.6265
979,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"To provide courses for pilots, flight mechanics, flight attendants, flight dispatchers and aircraft maintenance technicians, a firm must be a certified school and hold the respective instruction certificate. To obtain a certification as a civil aviation instruction centre (CIAC), one must meet different requirements, concerning: (i) training programme; (ii) facilities; (iii) equipment; (iv) personnel; and (v) instructional material. The requirements vary according to the course the school intend to provide.",A,to provid cours for pilot flight mechan flight attend flight dispatch and aircraft mainten technician a firm must be a certifi school and hold the respect instruct certif to obtain a certif a a civil aviat instruct centr ciac one must meet differ requir concern i train programm ii facil iii equip iv personnel and v instruct materi the requir vari accord to the cours the school intend to provid,A,4.1296835,7.6435976
980,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"If the civil aviation instruction centre (CIAC) provides practical flight training, an authorisation by ANAC is required.",A,if the civil aviat instruct centr ciac provid practic flight train an authoris by anac is requir,A,3.519923,6.8051343
981,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"If the civil aviation instruction centre (CIAC) provides practical flight training, an authorisation by ANAC is required.",A,if the civil aviat instruct centr ciac provid practic flight train an authoris by anac is requir,A,3.500416,6.8082175
982,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"If the civil aviation instruction centre (CIAC) provides practical flight training, an authorisation by ANAC is required.",A,if the civil aviat instruct centr ciac provid practic flight train an authoris by anac is requir,A,3.5092587,6.8060803
983,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"A civil aviation instruction centre (CIAC) may give practical tests for obtaining and revalidating licences, qualifications and certificates (for pilots, flight mechanics, flight attendants, flight dispatchers and aircraft maintenance technicians), as long as it holds an authorisation by ANAC.",A,a civil aviat instruct centr ciac may give practic test for obtain and revalid licenc qualif and certif for pilot flight mechan flight attend flight dispatch and aircraft mainten technician a long a it hold an authoris by anac,A,5.73851,9.022929
984,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"A civil aviation instruction centre (CIAC) may give practical tests for obtaining and revalidating licences, qualifications and certificates (for pilots, flight mechanics, flight attendants, flight dispatchers and aircraft maintenance technicians), as long as it holds an authorisation by ANAC.",A,a civil aviat instruct centr ciac may give practic test for obtain and revalid licenc qualif and certif for pilot flight mechan flight attend flight dispatch and aircraft mainten technician a long a it hold an authoris by anac,A,5.746432,9.011867
985,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"A civil aviation instruction centre (CIAC) may give practical tests for obtaining and revalidating licences, qualifications and certificates (for pilots, flight mechanics, flight attendants, flight dispatchers and aircraft maintenance technicians), as long as it holds an authorisation by ANAC.",A,a civil aviat instruct centr ciac may give practic test for obtain and revalid licenc qualif and certif for pilot flight mechan flight attend flight dispatch and aircraft mainten technician a long a it hold an authoris by anac,A,5.7516584,9.018177
986,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"ANAC may accredit examiners from a civil aviation instruction centre (CIAC) to give practical tests. The requester must comply with different requirements: (i) be part of a civil aviation instruction centre (CIAC) certified by ANAC; (ii) prove minimum required experience (for aircraft examiners, 500 hours of aircraft flight instruction; for helicopters, 250 hours of helicopter flight instruction; for other categories, 2 years of instruction); (iii) hold valid licences and certifications for which is sought; (iv) examiner course conducted by ANAC or an authorised institution; and (v) pass a practical test for accredited examiner.",A,anac may accredit examin from a civil aviat instruct centr ciac to give practic test the request must compli with differ requir i be part of a civil aviat instruct centr ciac certifi by anac ii prove minimum requir experi for aircraft examin hour of aircraft flight instruct for helicopt hour of helicopt flight instruct for other categori year of instruct iii hold valid licenc and certif for which is sought iv examin cours conduct by anac or an authoris institut and v pas a practic test for accredit examin,A,3.4680812,6.8080616
987,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"ANAC may accredit examiners from a civil aviation instruction centre (CIAC) to give practical tests. The requester must comply with different requirements: (i) be part of a civil aviation instruction centre (CIAC) certified by ANAC; (ii) prove minimum required experience (for aircraft examiners, 500 hours of aircraft flight instruction; for helicopters, 250 hours of helicopter flight instruction; for other categories, 2 years of instruction); (iii) hold valid licences and certifications for which is sought; (iv) examiner course conducted by ANAC or an authorised institution; and (v) pass a practical test for accredited examiner.",A,anac may accredit examin from a civil aviat instruct centr ciac to give practic test the request must compli with differ requir i be part of a civil aviat instruct centr ciac certifi by anac ii prove minimum requir experi for aircraft examin hour of aircraft flight instruct for helicopt hour of helicopt flight instruct for other categori year of instruct iii hold valid licenc and certif for which is sought iv examin cours conduct by anac or an authoris institut and v pas a practic test for accredit examin,A,3.4880924,6.8261647
988,Regulation (RBAC) 141/2019 by National Civil Aviation Agency – Civil aviation schools,"ANAC may accredit examiners from a civil aviation instruction centre (CIAC) to give practical tests. The requester must comply with different requirements: (i) be part of a civil aviation instruction centre (CIAC) certified by ANAC; (ii) prove minimum required experience (for aircraft examiners, 500 hours of aircraft flight instruction; for helicopters, 250 hours of helicopter flight instruction; for other categories, 2 years of instruction); (iii) hold valid licences and certifications for which is sought; (iv) examiner course conducted by ANAC or an authorised institution; and (v) pass a practical test for accredited examiner.",A,anac may accredit examin from a civil aviat instruct centr ciac to give practic test the request must compli with differ requir i be part of a civil aviat instruct centr ciac certifi by anac ii prove minimum requir experi for aircraft examin hour of aircraft flight instruct for helicopt hour of helicopt flight instruct for other categori year of instruct iii hold valid licenc and certif for which is sought iv examin cours conduct by anac or an authoris institut and v pas a practic test for accredit examin,A,3.488927,6.824925
989,Resolution 116/2009 by National Civil Aviation Agency - Aircraft Ground Handling,"Aircraft Ground Handling can be provided directly by the airport operator; by the air carrier (only for its aircrafts or the aircrafts of a third air carrier, when they operate codeshare flights); or by a third company. In the latter case, the company must not provide services not regulated by ANAC (except fuel supply).",A,aircraft ground handl can be provid directli by the airport oper by the air carrier onli for it aircraft or the aircraft of a third air carrier when they oper codeshar flight or by a third compani in the latter case the compani must not provid servic not regul by anac except fuel suppli,A,6.115639,6.8157854
990,Resolution 17/2006 by National Petroleum Agency - Fuel,"The distribution of aviation fuels can only be carried out by a legal entity, incorporated under Brazilian laws and with an authorisation by ANP.",A,the distribut of aviat fuel can onli be carri out by a legal entiti incorpor under brazilian law and with an authoris by anp,A,10.479318,2.8873155
991,Resolution 17/2006 by National Petroleum Agency - Fuel,"The distribution of aviation fuels can only be carried out by a legal entity, incorporated under Brazilian laws and with an authorisation by ANP.",A,the distribut of aviat fuel can onli be carri out by a legal entiti incorpor under brazilian law and with an authoris by anp,A,10.44935,2.9094412
992,Resolution 17/2006 by National Petroleum Agency - Fuel,"The distribution of aviation fuels can only be carried out by a legal entity, incorporated under Brazilian laws and with an authorisation by ANP.",A,the distribut of aviat fuel can onli be carri out by a legal entiti incorpor under brazilian law and with an authoris by anp,A,10.4850235,2.8792293
993,Resolution 17/2006 by National Petroleum Agency - Fuel,The authorisation request has to demonstrate the legal qualification and tax compliance; the economic and financial qualification; and the fuel storage and distribution facilities project.,A,the authoris request ha to demonstr the legal qualif and tax complianc the econom and financi qualif and the fuel storag and distribut facil project,A,7.29256,7.839205
994,Resolution 17/2006 by National Petroleum Agency - Fuel,The authorisation request has to demonstrate the legal qualification and tax compliance; the economic and financial qualification; and the fuel storage and distribution facilities project.,A,the authoris request ha to demonstr the legal qualif and tax complianc the econom and financi qualif and the fuel storag and distribut facil project,A,7.280088,7.848926
995,Resolution 17/2006 by National Petroleum Agency - Fuel,"To demonstrate the legal qualification and tax compliance, the following documents must be presented: (i) request form signed by the legal representative of the firm; (ii) completed registration form signed by the legal representative of the firm; (iii) proof of enrolment on the National Register of Legal Entities (CNPJ); (iv) firms’s bylaws comprising aviation fuel distribution activities; (v) certificate issued by the Board of Trade, with all amendments to the articles of incorporation of the firm; and (vi) certificate of registration (CRC) on the Unified Enrolment System of Suppliers (SICAF).",A,to demonstr the legal qualif and tax complianc the follow document must be present i request form sign by the legal repres of the firm ii complet registr form sign by the legal repres of the firm iii proof of enrol on the nation regist of legal entiti cnpj iv firm ’ s bylaw compris aviat fuel distribut activ v certif issu by the board of trade with all amend to the articl of incorpor of the firm and vi certif of registr crc on the unifi enrol system of supplier sicaf,A,11.889788,10.784923
996,Resolution 17/2006 by National Petroleum Agency - Fuel,"To demonstrate the legal qualification and tax compliance, the following documents must be presented: (i) request form signed by the legal representative of the firm; (ii) completed registration form signed by the legal representative of the firm; (iii) proof of enrolment on the National Register of Legal Entities (CNPJ); (iv) firms’s bylaws comprising aviation fuel distribution activities; (v) certificate issued by the Board of Trade, with all amendments to the articles of incorporation of the firm; and (vi) certificate of registration (CRC) on the Unified Enrolment System of Suppliers (SICAF).",A,to demonstr the legal qualif and tax complianc the follow document must be present i request form sign by the legal repres of the firm ii complet registr form sign by the legal repres of the firm iii proof of enrol on the nation regist of legal entiti cnpj iv firm ’ s bylaw compris aviat fuel distribut activ v certif issu by the board of trade with all amend to the articl of incorpor of the firm and vi certif of registr crc on the unifi enrol system of supplier sicaf,A,11.859358,10.815029
997,Resolution 17/2006 by National Petroleum Agency - Fuel,"To demonstrate the economic and financial qualification, the following documents must be presented: (i) summary statement of the origin of resources to be used in aviation fuel distribution, with the projection of the cash flow for the following 24 months; (ii) account balances on the last day of the previous month and the last closing balance sheet; and (iii) project study comprising monthly volume projections and indication of supply and distribution logistics for 24 months from the beginning of the operation, as well as the geographic regions where the firm intends to operate.",A,to demonstr the econom and financi qualif the follow document must be present i summari statement of the origin of resourc to be use in aviat fuel distribut with the project of the cash flow for the follow month ii account balanc on the last day of the previou month and the last close balanc sheet and iii project studi compris monthli volum project and indic of suppli and distribut logist for month from the begin of the oper a well a the geograph region where the firm intend to oper,A,9.461555,7.1191087
998,Resolution 17/2006 by National Petroleum Agency - Fuel,"To demonstrate the economic and financial qualification, the following documents must be presented: (i) summary statement of the origin of resources to be used in aviation fuel distribution, with the projection of the cash flow for the following 24 months; (ii) account balances on the last day of the previous month and the last closing balance sheet; and (iii) project study comprising monthly volume projections and indication of supply and distribution logistics for 24 months from the beginning of the operation, as well as the geographic regions where the firm intends to operate.",A,to demonstr the econom and financi qualif the follow document must be present i summari statement of the origin of resourc to be use in aviat fuel distribut with the project of the cash flow for the follow month ii account balanc on the last day of the previou month and the last close balanc sheet and iii project studi compris monthli volum project and indic of suppli and distribut logist for month from the begin of the oper a well a the geograph region where the firm intend to oper,A,9.426026,7.1159196
999,Resolution 17/2006 by National Petroleum Agency - Fuel,"ANP may require any other document, information or measure it deems relevant to assess the legal qualification and tax compliance; the economic and financial qualification; and the fuel storage and distribution facilities project.",A,anp may requir ani other document inform or measur it deem relev to ass the legal qualif and tax complianc the econom and financi qualif and the fuel storag and distribut facil project,A,7.2978086,7.8540535
1000,Resolution 17/2006 by National Petroleum Agency - Fuel,"ANP may require any other document, information or measure it deems relevant to assess the legal qualification and tax compliance; the economic and financial qualification; and the fuel storage and distribution facilities project.",A,anp may requir ani other document inform or measur it deem relev to ass the legal qualif and tax complianc the econom and financi qualif and the fuel storag and distribut facil project,A,7.3007565,7.8512063
1001,Resolution 17/2006 by National Petroleum Agency - Fuel,"After the authorisation to build the facilities, the applicant must present the following documents: (i) proof that it has at least one fuel storage and distribution facility, authorised by ANP, outside the aerodrome and with at least one aviation fuel tank for exclusive use of the distributor (if the land is not owned by the applicant, it must submit a statement from the owner of the property attesting that the facility was built by the applicant); (ii) proof that it has its own (or has entered into a contract with a third party for providing a) laboratory specialised for control and technical assistance, with the necessary equipment to meet the test methods provided in a technical regulation (certified by chemist or chemical engineer); (iii) certificate of registration (CRC) on the Unified Enrolment System of Suppliers (SICAF); (iv) business licence issued by the Municipality concerning aviation fuel distribution; (v) proof of the state registration concerning aviation fuel distribution; and (vi) proof of enrolment on the National Register of Legal Entities (CNPJ).",A,after the authoris to build the facil the applic must present the follow document i proof that it ha at least one fuel storag and distribut facil authoris by anp outsid the aerodrom and with at least one aviat fuel tank for exclus use of the distributor if the land is not own by the applic it must submit a statement from the owner of the properti attest that the facil wa built by the applic ii proof that it ha it own or ha enter into a contract with a third parti for provid a laboratori specialis for control and technic assist with the necessari equip to meet the test method provid in a technic regul certifi by chemist or chemic engin iii certif of registr crc on the unifi enrol system of supplier sicaf iv busi licenc issu by the municip concern aviat fuel distribut v proof of the state registr concern aviat fuel distribut and vi proof of enrol on the nation regist of legal entiti cnpj,A,9.312339,3.4380717
